timestamp,fx,fy,cx,cy,pose 00,pose 01,pose 02,pose 03,pose 10,pose 11,pose 12,pose 13,pose 20,pose 21,pose 22,pose 23,pose 30,pose 31,pose 32,pose 33
8164932749216,590.3425,591.3333,371.54962,200.16672,0.9788044,-0.2008631,-0.04000026,0.0,0.17844307,0.9322398,-0.31478354,0.0,0.10051771,0.30097353,0.9483216,0.0,-0.009956626,0.014883423,-0.061351623,1.0
8164933082415,590.3425,591.3333,371.54962,200.16672,0.9788763,-0.20048878,-0.04012673,0.0,0.17797877,0.9321068,-0.31544048,0.0,0.10064402,0.30163515,0.94809794,0.0,-0.010097912,0.014860433,-0.06158368,1.0
8164933415614,590.3425,591.3333,371.54962,200.16672,0.97893304,-0.2001729,-0.040314592,0.0,0.17754915,0.9319591,-0.31611714,0.0,0.10084916,0.3022995,0.9478647,0.0,-0.010293571,0.0148097575,-0.06184711,1.0
8164933748812,590.3425,591.3333,371.54962,200.16672,0.9790166,-0.19967487,-0.040754385,0.0,0.17687865,0.9318869,-0.3167062,0.0,0.10121615,0.3028518,0.94764924,0.0,-0.010513343,0.014738553,-0.06212281,1.0
8164934082010,590.3425,591.3333,371.54962,200.16672,0.9791254,-0.19904271,-0.041220196,0.0,0.17607725,0.9318548,-0.317246,0.0,0.1015563,0.30336547,0.9474482,0.0,-0.010772189,0.014687839,-0.06239434,1.0
8164934415209,590.3425,591.3333,371.54962,200.16672,0.9792408,-0.19838461,-0.041656416,0.0,0.17525521,0.93181074,-0.3178301,0.0,0.101867996,0.30393133,0.9472335,0.0,-0.011025489,0.01462637,-0.06260735,1.0
8164934748407,590.3425,591.3333,371.54962,200.16672,0.97940695,-0.19745612,-0.042155944,0.0,0.17414486,0.9317839,-0.3185185,0.0,0.10217311,0.30461782,0.9469802,0.0,-0.011306794,0.014567635,-0.06276916,1.0
8164935081606,590.3425,591.3333,371.54962,200.16672,0.97954136,-0.1966418,-0.042841546,0.0,0.17311582,0.93183494,-0.3189306,0.0,0.102635786,0.30498868,0.94681066,0.0,-0.011521215,0.01453441,-0.06277397,1.0
8164935414804,590.3425,591.3333,371.54962,200.16672,0.97964764,-0.19594914,-0.04358472,0.0,0.1722194,0.9319707,-0.31901965,0.0,0.10313063,0.30502036,0.946747,0.0,-0.011722305,0.0145403985,-0.06273902,1.0
8164935748003,590.3425,591.3333,371.54962,200.16672,0.97981197,-0.19493899,-0.044398826,0.0,0.17101556,0.93221337,-0.3189575,0.0,0.103565946,0.3049253,0.9467296,0.0,-0.011895858,0.014585018,-0.062660694,1.0
8164936081202,590.3425,591.3333,371.54962,200.16672,0.9801518,-0.19300902,-0.045329206,0.0,0.16890606,0.9326346,-0.31885058,0.0,0.10381591,0.30486533,0.9467219,0.0,-0.012091239,0.014639813,-0.06250103,1.0
8164936414400,590.3425,591.3333,371.54962,200.16672,0.98087084,-0.18898565,-0.046701305,0.0,0.16462603,0.9333038,-0.3191298,0.0,0.103896916,0.30533674,0.94656104,0.0,-0.01245572,0.014660312,-0.06242634,1.0
8164936747598,590.3425,591.3333,371.54962,200.16672,0.98241025,-0.18016449,-0.049140364,0.0,0.15534791,0.9344705,-0.32036468,0.0,0.10363809,0.3070956,0.94602007,0.0,-0.013183485,0.014601405,-0.06235358,1.0
8164937080797,590.3425,591.3333,371.54962,200.16672,0.98499566,-0.16462225,-0.051833745,0.0,0.13940802,0.93594897,-0.32336718,0.0,0.10174684,0.31128913,0.9448542,0.0,-0.014424018,0.014304029,-0.062452894,1.0
8164937413995,590.3425,591.3333,371.54962,200.16672,0.98831207,-0.14180756,-0.05597689,0.0,0.115947425,0.9375475,-0.32796797,0.0,0.09898884,0.31764418,0.9430302,0.0,-0.016464371,0.013797773,-0.06269176,1.0
8164937747194,590.3425,591.3333,371.54962,200.16672,0.99147433,-0.113699555,-0.06367166,0.0,0.08624047,0.93879557,-0.33350697,0.0,0.09769398,0.32517248,0.9405963,0.0,-0.019624824,0.01311619,-0.063056305,1.0
8164938080392,590.3425,591.3333,371.54962,200.16672,0.99355185,-0.08432734,-0.07581712,0.0,0.053784676,0.9390304,-0.33960414,0.0,0.099831894,0.33333617,0.93750924,0.0,-0.023911733,0.012212453,-0.06356051,1.0
8164938413591,590.3425,591.3333,371.54962,200.16672,0.99409086,-0.056182712,-0.092902645,0.0,0.02066654,0.9379735,-0.34609333,0.0,0.106584206,0.3421278,0.9335904,0.0,-0.02917666,0.011096818,-0.06413003,1.0
8164938746789,590.3425,591.3333,371.54962,200.16672,0.9929227,-0.032246552,-0.11432043,0.0,-0.010146655,0.93590325,-0.35211396,0.0,0.11834672,0.35078144,0.9289504,0.0,-0.03500142,0.00985546,-0.06474426,1.0
8164939079988,590.3425,591.3333,371.54962,200.16672,0.9904981,-0.01514975,-0.13670367,0.0,-0.034825344,0.9339061,-0.3558213,0.0,0.13305826,0.35720062,0.9245027,0.0,-0.040782057,0.008918794,-0.065321304,1.0
8164939413186,590.3425,591.3333,371.54962,200.16672,0.98752046,-0.0040105656,-0.15745193,0.0,-0.05319393,0.9324469,-0.35737255,0.0,0.14824837,0.36128786,0.9205957,0.0,-0.04606934,0.008363001,-0.0658595,1.0
8164939746385,590.3425,591.3333,371.54962,200.16672,0.9847688,0.002206944,-0.17386818,0.0,-0.06535898,0.9312939,-0.3583602,0.0,0.16113073,0.3642652,0.9172513,0.0,-0.050397348,0.007986641,-0.06643169,1.0
8164940079583,590.3425,591.3333,371.54962,200.16672,0.98278564,0.004816383,-0.18469793,0.0,-0.0721807,0.9302287,-0.35981542,0.0,0.17007768,0.36695248,0.9145614,0.0,-0.053611364,0.0076122563,-0.067042686,1.0
8164940412782,590.3425,591.3333,371.54962,200.16672,0.98172253,0.0052117333,-0.19025764,0.0,-0.07506572,0.9291987,-0.36187935,0.0,0.17490058,0.3695464,0.912605,0.0,-0.055784717,0.007224655,-0.06771283,1.0
8164940745980,590.3425,591.3333,371.54962,200.16672,0.98143953,0.0044982433,-0.191731,0.0,-0.075473785,0.92811745,-0.36455995,0.0,0.17630836,0.3722637,0.91122895,0.0,-0.057144884,0.0068012085,-0.06841092,1.0
8164941079179,590.3425,591.3333,371.54962,200.16672,0.9816533,0.0038617328,-0.19064751,0.0,-0.075098656,0.9268254,-0.3679093,0.0,0.17527539,0.37547618,0.9101093,0.0,-0.05798562,0.006311994,-0.06907031,1.0
8164941412377,590.3425,591.3333,371.54962,200.16672,0.98201317,0.0038411692,-0.18878338,0.0,-0.074934766,0.9256223,-0.37095872,0.0,0.17331657,0.3784322,0.90925944,0.0,-0.058478244,0.005950829,-0.06968564,1.0
8164941745576,590.3425,591.3333,371.54962,200.16672,0.9823231,0.0042900443,-0.1871574,0.0,-0.075147465,0.92469454,-0.37322265,0.0,0.17146143,0.3806889,0.9086691,0.0,-0.0588071,0.005858559,-0.070266075,1.0
8164942078774,590.3425,591.3333,371.54962,200.16672,0.98252916,0.004419379,-0.18606469,0.0,-0.07502362,0.9243048,-0.37421072,0.0,0.1703262,0.3816319,0.90848696,0.0,-0.059033398,0.006112898,-0.070846885,1.0
8164942411972,590.3425,591.3333,371.54962,200.16672,0.982608,0.0038461313,-0.18566284,0.0,-0.07427761,0.924469,-0.3739541,0.0,0.17020062,0.38124043,0.90867466,0.0,-0.059182834,0.0066719297,-0.0715017,1.0
8164942745171,590.3425,591.3333,371.54962,200.16672,0.9827187,0.0025556833,-0.1850985,0.0,-0.07275228,0.9247812,-0.37348163,0.0,0.1702205,0.38049322,0.9089842,0.0,-0.05927868,0.0073481128,-0.0722394,1.0
8164943078370,590.3425,591.3333,371.54962,200.16672,0.9828673,0.0010410771,-0.18432194,0.0,-0.070928074,0.92512375,-0.37298408,0.0,0.17013177,0.37966695,0.9093463,0.0,-0.059285216,0.00800251,-0.07316265,1.0
8164943411568,590.3425,591.3333,371.54962,200.16672,0.98321414,-0.0011378825,-0.18246363,0.0,-0.06815311,0.9253208,-0.3730124,0.0,0.16926129,0.37918606,0.9097094,0.0,-0.059105057,0.008435644,-0.074431896,1.0
8164943744767,590.3425,591.3333,371.54962,200.16672,0.9837605,-0.0033946335,-0.17946708,0.0,-0.06512189,0.9249531,-0.37446246,0.0,0.1672692,0.3800682,0.90971,0.0,-0.05889817,0.008416753,-0.07623454,1.0
8164944077965,590.3425,591.3333,371.54962,200.16672,0.9844777,-0.0053991526,-0.17543888,0.0,-0.06224138,0.92383647,-0.37769508,0.0,0.16411544,0.3827515,0.9091589,0.0,-0.058678783,0.007974466,-0.07876374,1.0
8164944411164,590.3425,591.3333,371.54962,200.16672,0.9853367,-0.006996542,-0.17049134,0.0,-0.059716467,0.9218376,-0.38295108,0.0,0.15984401,0.38751617,0.9079007,0.0,-0.0585588,0.007150518,-0.08223123,1.0
8164944744362,590.3425,591.3333,371.54962,200.16672,0.98618764,-0.007825665,-0.16545707,0.0,-0.058305614,0.91855764,-0.39096522,0.0,0.15504098,0.39521173,0.9054127,0.0,-0.05858956,0.0057535656,-0.086725496,1.0
8164945077560,590.3425,591.3333,371.54962,200.16672,0.9870328,-0.008785255,-0.1602917,0.0,-0.057090845,0.91401654,-0.40164176,0.0,0.15003718,0.40558428,0.90166116,0.0,-0.05881875,0.0035707187,-0.09238084,1.0
8164945410759,590.3425,591.3333,371.54962,200.16672,0.98786324,-0.010095365,-0.15501352,0.0,-0.05543894,0.90926504,-0.41251168,0.0,0.1451122,0.41609812,0.89766806,0.0,-0.059274644,0.0012474321,-0.09942798,1.0
8164945743957,590.3425,591.3333,371.54962,200.16672,0.98870546,-0.011064425,-0.14947915,0.0,-0.05400862,0.9039852,-0.42414075,0.0,0.13981919,0.42742276,0.8931759,0.0,-0.059967566,-0.0011734199,-0.10790646,1.0
8164946077156,590.3425,591.3333,371.54962,200.16672,0.98943096,-0.010449879,-0.14464314,0.0,-0.054471653,0.8975892,-0.43745652,0.0,0.13440093,0.4407113,0.88753176,0.0,-0.060939807,-0.003928315,-0.117594935,1.0
8164946410355,590.3425,591.3333,371.54962,200.16672,0.98993635,-0.008945607,-0.1412458,0.0,-0.05640138,0.8903951,-0.45168263,0.0,0.12980439,0.45510265,0.88092816,0.0,-0.06212335,-0.007007152,-0.12847586,1.0
8164946743553,590.3425,591.3333,371.54962,200.16672,0.9903305,-0.007542856,-0.13854012,0.0,-0.058492623,0.88275427,-0.4661816,0.0,0.12581266,0.46977657,0.8737756,0.0,-0.06330447,-0.010099387,-0.1403552,1.0
8164947076752,590.3425,591.3333,371.54962,200.16672,0.9906412,-0.0062187165,-0.13636452,0.0,-0.06061776,0.8750267,-0.4802664,0.0,0.122308455,0.48403695,0.86645895,0.0,-0.06434974,-0.012934225,-0.15316297,1.0
8164947409950,590.3425,591.3333,371.54962,200.16672,0.9908584,-0.004845701,-0.13483405,0.0,-0.06297666,0.8672024,-0.49395826,0.0,0.11932149,0.4979335,0.8589687,0.0,-0.06509055,-0.015521271,-0.16689111,1.0
8164947743148,590.3425,591.3333,371.54962,200.16672,0.99106,-0.004749581,-0.1333479,0.0,-0.06412952,0.85942525,-0.5072252,0.0,0.11701095,0.5112413,0.8514361,0.0,-0.06529026,-0.017553015,-0.18133521,1.0
8164948076347,590.3425,591.3333,371.54962,200.16672,0.9912401,-0.0070354342,-0.1318994,0.0,-0.06292476,0.85283726,-0.5183729,0.0,0.116135135,0.52213097,0.8449226,0.0,-0.06487541,-0.018525535,-0.19643503,1.0
8164948409546,590.3425,591.3333,371.54962,200.16672,0.99134135,-0.012424529,-0.13074842,0.0,-0.0588649,0.8478979,-0.5268855,0.0,0.117406934,0.5300188,0.8398226,0.0,-0.06365289,-0.01844243,-0.21199575,1.0
8164948742744,590.3425,591.3333,371.54962,200.16672,0.9913471,-0.021017961,-0.12959808,0.0,-0.0519485,0.8437565,-0.5342108,0.0,0.12057665,0.5363198,0.83536184,0.0,-0.061398454,-0.017700095,-0.22755004,1.0
8164949075943,590.3425,591.3333,371.54962,200.16672,0.99137104,-0.03383357,-0.12666893,0.0,-0.040333945,0.8405787,-0.5401897,0.0,0.12475115,0.5406368,0.83195907,0.0,-0.057819575,-0.016456163,-0.24278113,1.0
8164949409141,590.3425,591.3333,371.54962,200.16672,0.99132574,-0.04986769,-0.12162435,0.0,-0.02463996,0.83835757,-0.544568,0.0,0.12912047,0.54284036,0.8298548,0.0,-0.05295726,-0.014581472,-0.25756726,1.0
8164949742340,590.3425,591.3333,371.54962,200.16672,0.99104655,-0.067795046,-0.11505225,0.0,-0.0062345117,0.83712465,-0.54698056,0.0,0.13339502,0.5427996,0.8292051,0.0,-0.047172517,-0.0120725185,-0.27182576,1.0
8164950075539,590.3425,591.3333,371.54962,200.16672,0.99027276,-0.085959874,-0.10944258,0.0,0.011947036,0.8360362,-0.54854804,0.0,0.13865043,0.54190373,0.82892925,0.0,-0.041351356,-0.009389345,-0.28529054,1.0
8164950408736,590.3425,591.3333,371.54962,200.16672,0.98903126,-0.10345339,-0.105460435,0.0,0.02852697,0.8341749,-0.5507659,0.0,0.14495021,0.5417153,0.82797426,0.0,-0.03618715,-0.0068771355,-0.29761064,1.0
8164950741935,590.3425,591.3333,371.54962,200.16672,0.9874329,-0.11745079,-0.105774075,0.0,0.039542973,0.8314905,-0.554134,0.0,0.15303291,0.5429866,0.8256835,0.0,-0.032311134,-0.0045711994,-0.30843517,1.0
8164951075133,590.3425,591.3333,371.54962,200.16672,0.985529,-0.12516959,-0.11433551,0.0,0.040461108,0.82861024,-0.5583661,0.0,0.16462909,0.5456587,0.8216817,0.0,-0.03019695,-0.002291415,-0.3176879,1.0
8164951408332,590.3425,591.3333,371.54962,200.16672,0.9830165,-0.12762007,-0.1318946,0.0,0.032014206,0.82687724,-0.56147367,0.0,0.18071501,0.54771435,0.8169176,0.0,-0.029589236,0.00038187206,-0.32560742,1.0
8164951741530,590.3425,591.3333,371.54962,200.16672,0.97942275,-0.12908296,-0.15515707,0.0,0.019771904,0.8264119,-0.56272244,0.0,0.20086047,0.54807436,0.8119563,0.0,-0.030005258,0.003490325,-0.33246014,1.0
8164952074729,590.3425,591.3333,371.54962,200.16672,0.9746755,-0.1293585,-0.18242604,0.0,0.0045112297,0.8269384,-0.5622783,0.0,0.22358927,0.54721475,0.8065775,0.0,-0.03103672,0.006647758,-0.33852416,1.0
8164952407927,590.3425,591.3333,371.54962,200.16672,0.9691872,-0.12903109,-0.20983525,0.0,-0.011390641,0.8274528,-0.56142324,0.0,0.24606887,0.5465135,0.80048484,0.0,-0.032224856,0.009255983,-0.3440665,1.0
8164952741126,590.3425,591.3333,371.54962,200.16672,0.9633737,-0.13019422,-0.23444799,0.0,-0.024918556,0.82700497,-0.56164604,0.0,0.26701128,0.54691565,0.79346764,0.0,-0.033447057,0.01127547,-0.34908846,1.0
8164953074324,590.3425,591.3333,371.54962,200.16672,0.9571772,-0.13058253,-0.25838846,0.0,-0.03882545,0.8265427,-0.56153643,0.0,0.2868949,0.54752094,0.7860762,0.0,-0.03495454,0.012964338,-0.3535304,1.0
8164953407523,590.3425,591.3333,371.54962,200.16672,0.95050234,-0.12898579,-0.28268838,0.0,-0.054316223,0.82679254,-0.55988145,0.0,0.3059406,0.54752207,0.778861,0.0,-0.03692863,0.014220148,-0.35730994,1.0
8164953740721,590.3425,591.3333,371.54962,200.16672,0.9435231,-0.12630534,-0.30629283,0.0,-0.07011658,0.82741964,-0.55719227,0.0,0.32380843,0.5471989,0.7718326,0.0,-0.03949129,0.015032157,-0.3602359,1.0
8164954073920,590.3425,591.3333,371.54962,200.16672,0.9361968,-0.12179287,-0.32970628,0.0,-0.08687378,0.828762,-0.5528195,0.0,0.34057698,0.5461895,0.7653027,0.0,-0.042964425,0.015675269,-0.36206108,1.0
8164954407118,590.3425,591.3333,371.54962,200.16672,0.92781395,-0.115418114,-0.3547445,0.0,-0.105869845,0.8303717,-0.54706186,0.0,0.3577101,0.5451275,0.75821054,0.0,-0.04760831,0.016309105,-0.3626008,1.0
8164954740317,590.3425,591.3333,371.54962,200.16672,0.91794246,-0.107900634,-0.3817632,0.0,-0.12710157,0.83159095,-0.5406518,0.0,0.37580678,0.54480886,0.74963754,0.0,-0.053613268,0.016711242,-0.36193454,1.0
8164955073515,590.3425,591.3333,371.54962,200.16672,0.9067827,-0.10013294,-0.40954006,0.0,-0.1493197,0.8321473,-0.53407645,0.0,0.39427552,0.5454426,0.739624,0.0,-0.06061188,0.016725108,-0.35996607,1.0
8164955406714,590.3425,591.3333,371.54962,200.16672,0.8953783,-0.09308938,-0.43547314,0.0,-0.1700936,0.83226645,-0.5276398,0.0,0.41154653,0.546507,0.72935843,0.0,-0.06809406,0.016346976,-0.35707992,1.0
8164955739912,590.3425,591.3333,371.54962,200.16672,0.88455844,-0.08770867,-0.45811373,0.0,-0.18796004,0.83186024,-0.5221907,0.0,0.42688614,0.5480139,0.71934223,0.0,-0.07545882,0.0155477,-0.3533002,1.0
8164956073111,590.3425,591.3333,371.54962,200.16672,0.87484485,-0.08393039,-0.47708148,0.0,-0.20225564,0.831632,-0.51718885,0.0,0.44016296,0.54895097,0.71057224,0.0,-0.08258927,0.014303476,-0.34860674,1.0
8164956406309,590.3425,591.3333,371.54962,200.16672,0.8664912,-0.08085575,-0.49260497,0.0,-0.21392271,0.8314531,-0.51276296,0.0,0.45103675,0.5496828,0.7031492,0.0,-0.08936477,0.01272583,-0.34306657,1.0
8164956739507,590.3425,591.3333,371.54962,200.16672,0.8601687,-0.07932048,-0.5038078,0.0,-0.22237235,0.8306624,-0.5104448,0.0,0.4589822,0.5511002,0.6968702,0.0,-0.09563199,0.011096157,-0.33681732,1.0
8164957072706,590.3425,591.3333,371.54962,200.16672,0.8570285,-0.07942915,-0.50911504,0.0,-0.22585148,0.8301746,-0.5097096,0.0,0.46313918,0.5518188,0.6935429,0.0,-0.10121492,0.0098559335,-0.33007255,1.0
8164957405904,590.3425,591.3333,371.54962,200.16672,0.85627043,-0.078128785,-0.51058906,0.0,-0.22669978,0.8313621,-0.50739306,0.0,0.46412545,0.55021495,0.6941581,0.0,-0.10626723,0.009307489,-0.32298583,1.0
8164957739103,590.3425,591.3333,371.54962,200.16672,0.85754365,-0.07633324,-0.5087213,0.0,-0.22378054,0.8350987,-0.5025289,0.0,0.4631911,0.5447811,0.699051,0.0,-0.110856965,0.009365909,-0.31601185,1.0
8164958072302,590.3425,591.3333,371.54962,200.16672,0.8605235,-0.075840145,-0.5037379,0.0,-0.21691583,0.8401771,-0.49704415,0.0,0.46092406,0.5369856,0.70654047,0.0,-0.115103215,0.009204097,-0.30893093,1.0
8164958405500,590.3425,591.3333,371.54962,200.16672,0.8643367,-0.07568982,-0.49719012,0.0,-0.20874882,0.8454319,-0.49160177,0.0,0.45754868,0.52869594,0.7149366,0.0,-0.11908403,0.0086951405,-0.30207926,1.0
8164958738698,590.3425,591.3333,371.54962,200.16672,0.8684839,-0.076406635,-0.4897979,0.0,-0.1996659,0.8504454,-0.48670268,0.0,0.45373294,0.52048826,0.72334146,0.0,-0.1224851,0.007921189,-0.29533333,1.0
8164959071897,590.3425,591.3333,371.54962,200.16672,0.87272465,-0.07784403,-0.48197198,0.0,-0.19047779,0.8546838,-0.48294598,0.0,0.44952703,0.51328254,0.73107517,0.0,-0.1254295,0.0072433054,-0.28897187,1.0
8164959405095,590.3425,591.3333,371.54962,200.16672,0.87682456,-0.08062616,-0.47400677,0.0,-0.18119162,0.8577551,-0.48107004,0.0,0.44536793,0.50769913,0.73749137,0.0,-0.12773344,0.0067744367,-0.28257647,1.0
8164959738294,590.3425,591.3333,371.54962,200.16672,0.8810612,-0.08416426,-0.46545887,0.0,-0.17156151,0.86017334,-0.48028272,0.0,0.44079718,0.50301224,0.7434255,0.0,-0.12949227,0.0067952275,-0.27616534,1.0
8164960071492,590.3425,591.3333,371.54962,200.16672,0.8849376,-0.086638704,-0.45758474,0.0,-0.16271651,0.86310285,-0.4781012,0.0,0.4363635,0.49754506,0.7496933,0.0,-0.13074471,0.007404119,-0.2696721,1.0
8164960404691,590.3425,591.3333,371.54962,200.16672,0.8896945,-0.08913687,-0.4477755,0.0,-0.1524082,0.8665155,-0.47531608,0.0,0.43037185,0.49112973,0.75734824,0.0,-0.13128608,0.0081892125,-0.26286685,1.0
8164960737889,590.3425,591.3333,371.54962,200.16672,0.8951978,-0.09258802,-0.4359496,0.0,-0.14029865,0.8699051,-0.4728474,0.0,0.42301404,0.48445413,0.76574624,0.0,-0.13150851,0.008781642,-0.2557557,1.0
8164961071088,590.3425,591.3333,371.54962,200.16672,0.9008689,-0.09743248,-0.42302105,0.0,-0.12584727,0.8740193,-0.46931362,0.0,0.4154542,0.47602504,0.77511424,0.0,-0.13190466,0.009381238,-0.24809822,1.0
8164961404286,590.3425,591.3333,371.54962,200.16672,0.9060114,-0.10250648,-0.41065824,0.0,-0.11019492,0.8796471,-0.46268898,0.0,0.40866202,0.46445304,0.7856735,0.0,-0.13307163,0.010369331,-0.24004924,1.0
8164961737484,590.3425,591.3333,371.54962,200.16672,0.90998137,-0.10642089,-0.40076545,0.0,-0.096244186,0.88590336,-0.45377854,0.0,0.40333012,0.45150033,0.7959119,0.0,-0.13524798,0.01138467,-0.23168686,1.0
8164962070683,590.3425,591.3333,371.54962,200.16672,0.9131354,-0.109778166,-0.39260352,0.0,-0.08407277,0.89164793,-0.4448585,0.0,0.39889908,0.43922222,0.80496436,0.0,-0.13786535,0.012148172,-0.22320585,1.0
8164962403881,590.3425,591.3333,371.54962,200.16672,0.916506,-0.112995,-0.3837361,0.0,-0.07309956,0.8958181,-0.43837142,0.0,0.39329106,0.4298201,0.81276166,0.0,-0.14048117,0.01248879,-0.21471407,1.0
8164962737080,590.3425,591.3333,371.54962,200.16672,0.91970146,-0.11288208,-0.37604648,0.0,-0.06681993,0.8988064,-0.43322626,0.0,0.38689598,0.42356545,0.81908965,0.0,-0.14305021,0.012570754,-0.2063966,1.0
8164963070279,590.3425,591.3333,371.54962,200.16672,0.9227812,-0.10842557,-0.36976138,0.0,-0.0652248,0.9017982,-0.4272107,0.0,0.37976995,0.41833878,0.8250892,0.0,-0.14538348,0.012647707,-0.19820336,1.0
8164963403477,590.3425,591.3333,371.54962,200.16672,0.9258607,-0.101522066,-0.36397684,0.0,-0.06601031,0.9049688,-0.42033,0.0,0.37205976,0.4131925,0.8311724,0.0,-0.14721854,0.012888525,-0.19049203,1.0
