timestamp,pose 00,pose 01,pose 02,pose 03,pose 10,pose 11,pose 12,pose 13,pose 20,pose 21,pose 22,pose 23,pose 30,pose 31,pose 32,pose 33
9157878088,-0.25978327,-0.92424154,-0.27980387,0.0,0.7258506,0.0042156577,-0.6878394,0.0,0.6369093,-0.38178504,0.6697662,0.0,2.2488189,-0.06918496,1.3629075,1.0
9159878143,-0.31107008,-0.90814096,-0.28020647,0.0,0.66981536,-0.00032866,-0.7425277,0.0,0.6742277,-0.4186647,0.60838884,0.0,2.3176796,-0.06310171,1.4846439,1.0
9161878197,-0.32399988,-0.8951277,-0.3062204,0.0,0.6889064,-0.0013874769,-0.7248492,0.0,0.64840764,-0.44580805,0.61710846,0.0,2.395478,-0.08209294,1.614744,1.0
9163878252,-0.30357957,-0.88928795,-0.3420623,0.0,0.7635007,-0.012275934,-0.64569044,0.0,0.5700056,-0.4571831,0.6826985,0.0,2.4884732,-0.09614575,1.7438499,1.0
9165878307,-0.2521212,-0.89866877,-0.35892794,0.0,0.84760404,-0.026118875,-0.5299859,0.0,0.466907,-0.43784952,0.7683005,0.0,2.5770288,-0.079270065,1.8793592,1.0
9167878363,-0.260728,-0.8767943,-0.4040456,0.0,0.87832004,-0.041715622,-0.47624972,0.0,0.400718,-0.479053,0.7809823,0.0,2.638551,-0.08624411,2.010859,1.0
9169878409,-0.28750324,-0.86609,-0.40893754,0.0,0.84587795,-0.029333115,-0.5325692,0.0,0.44925746,-0.49902672,0.7410399,0.0,2.6706376,-0.102485836,2.1355174,1.0
9171878432,-0.30331624,-0.87543726,-0.37630948,0.0,0.796623,-0.016267061,-0.6042575,0.0,0.5228681,-0.48305792,0.7023275,0.0,2.6776652,-0.08870208,2.2727807,1.0
9173878455,-0.34282124,-0.87764174,-0.3349909,0.0,0.7242891,-0.019851327,-0.6892108,0.0,0.5982301,-0.47890618,0.64247155,0.0,2.6907315,-0.077634335,2.4003856,1.0
9175878479,-0.3513224,-0.8685065,-0.34966922,0.0,0.69332784,0.009643197,-0.7205576,0.0,0.62918097,-0.49558365,0.59877217,0.0,2.71066,-0.08395231,2.5224514,1.0
9177878502,-0.35023582,-0.86672574,-0.35513547,0.0,0.6862882,0.020576835,-0.7270385,0.0,0.6374506,-0.49836028,0.58761704,0.0,2.7486496,-0.103321195,2.6482034,1.0
9179878525,-0.40543187,-0.85481036,-0.32392082,0.0,0.6622906,-0.030436397,-0.7486288,0.0,0.63007665,-0.5180475,0.5784724,0.0,2.8142037,-0.10289371,2.7816331,1.0
9181878548,-0.4594078,-0.7868807,-0.41202265,0.0,0.6957764,-0.030465603,-0.7176117,0.0,0.5521223,-0.6163523,0.5614896,0.0,2.8554075,-0.12039375,2.9263678,1.0
9183878571,-0.39783525,-0.8515264,-0.34151143,0.0,0.73655736,-0.07450664,-0.67225903,0.0,0.5470014,-0.51899105,0.65683925,0.0,2.8737395,-0.10259211,3.056777,1.0
9185878595,-0.32833874,-0.9116392,-0.24719894,0.0,0.755046,-0.09606719,-0.64859575,0.0,0.56753767,-0.3996058,0.7198723,0.0,2.878569,-0.08504319,3.18405,1.0
9187878617,-0.33428144,-0.92151505,-0.19765222,0.0,0.6759222,-0.08825934,-0.7316692,0.0,0.65679944,-0.37818077,0.6523756,0.0,2.8932996,-0.067934275,3.3047686,1.0
9189878641,-0.39778435,-0.903599,-0.15898407,0.0,0.5120635,-0.07486904,-0.85567814,0.0,0.7612871,-0.42178553,0.4924822,0.0,2.9430978,-0.068773985,3.3956072,1.0
9191878664,-0.43118262,-0.89155644,-0.13859698,0.0,0.39363462,-0.04766071,-0.91803086,0.0,0.8118706,-0.45039535,0.37149763,0.0,3.0126545,-0.08589041,3.4765625,1.0
9193878686,-0.46853447,-0.8774667,-0.10260388,0.0,0.31266102,-0.056073427,-0.94820815,0.0,0.82626784,-0.47634846,0.30062205,0.0,3.1136816,-0.09640813,3.5368657,1.0
9195878710,-0.48725438,-0.87144065,-0.05634001,0.0,0.25232708,-0.078733206,-0.96443355,0.0,0.8360108,-0.48414066,0.25825125,0.0,3.2065926,-0.09473407,3.5960038,1.0
9197878733,-0.48882985,-0.8688183,-0.07874152,0.0,0.27846277,-0.06985831,-0.9579031,0.0,0.826743,-0.49017817,0.27608228,0.0,3.2572339,-0.09286165,3.6697702,1.0
9199878757,-0.48672533,-0.8721483,-0.049553722,0.0,0.21301734,-0.06348324,-0.97498375,0.0,0.84718466,-0.48510522,0.21668172,0.0,3.2653196,-0.09073651,3.7251773,1.0
9201878779,-0.392447,-0.91877943,-0.0427745,0.0,0.5544202,-0.1991955,-0.8080466,0.0,0.73389614,-0.34083053,0.58756363,0.0,3.2325547,-0.0715127,3.8542948,1.0
9203878803,-0.25632823,-0.9665871,-0.0023208857,0.0,0.7652121,-0.20145774,-0.61144537,0.0,0.59054756,-0.15850665,0.79128325,0.0,3.1643143,-0.03660357,3.9735703,1.0
9205878825,-0.29884052,-0.9443433,-0.13751449,0.0,0.7903781,-0.16417158,-0.5902122,0.0,0.534787,-0.28506768,0.79544914,0.0,3.116477,-0.052295923,4.063445,1.0
9207878848,-0.26354134,-0.9580021,-0.11304028,0.0,0.77423227,-0.14016175,-0.61718655,0.0,0.57542205,-0.25017357,0.7786544,0.0,3.0814867,-0.045898914,4.1056657,1.0
9209878872,-0.24696684,-0.9623483,-0.1135456,0.0,0.76640946,-0.12227917,-0.63060594,0.0,0.5929784,-0.24276136,0.7677522,0.0,3.042663,-0.04687333,4.106498,1.0
9211878896,-0.21345401,-0.96932876,-0.12181562,0.0,0.798525,-0.10127127,-0.59338176,0.0,0.5628456,-0.22393258,0.79565006,0.0,3.010644,-0.040942073,4.0722456,1.0
9213878918,-0.26750267,-0.958191,-0.101550385,0.0,0.8092217,-0.16619289,-0.563507,0.0,0.52307034,-0.2329164,0.8198459,0.0,3.005055,-0.05148828,4.0352306,1.0
9215878941,-0.3064313,-0.9471413,-0.094991386,0.0,0.8015766,-0.20293176,-0.5623999,0.0,0.51339537,-0.2484798,0.82139087,0.0,2.988422,-0.059143186,4.019364,1.0
9217878964,-0.37788844,-0.90519315,-0.19448793,0.0,0.7499525,-0.17608166,-0.6376256,0.0,0.5429286,-0.38680804,0.74539125,0.0,2.970539,-0.08062065,4.038456,1.0
9219878988,-0.54482126,-0.74810284,-0.37882978,0.0,0.6933386,-0.14778566,-0.70529497,0.0,0.47164756,-0.646917,0.5992053,0.0,2.9610908,-0.14617193,4.100995,1.0
9221879010,-0.36638904,-0.9126509,-0.1811831,0.0,0.6631617,-0.11954725,-0.7388674,0.0,0.65266806,-0.39086664,0.64903593,0.0,2.9326868,-0.0759145,4.1660347,1.0
9223879034,-0.22810423,-0.97228944,-0.05120161,0.0,0.52600753,-0.07880974,-0.8468205,0.0,0.8193195,-0.22009584,0.5294086,0.0,2.9085817,-0.03409314,4.1959653,1.0
9225879057,-0.2569685,-0.96527326,-0.047059327,0.0,0.32102597,-0.03932929,-0.9462534,0.0,0.9115423,-0.2582647,0.31998426,0.0,2.9241214,-0.03728175,4.1988964,1.0
9227879080,-0.30869508,-0.9504603,-0.036499947,0.0,0.13824987,-0.006868601,-0.99037343,0.0,0.94106007,-0.31076974,0.13352144,0.0,2.956273,-0.050735116,4.1610556,1.0
9229879108,-0.35126996,-0.9357941,0.029974014,0.0,-0.009440541,-0.028472304,-0.99954987,0.0,0.9362265,-0.351395,0.0011672974,0.0,3.0053136,-0.06706631,4.102605,1.0
9231879145,-0.36443782,-0.92109644,0.1369895,0.0,-0.22787595,-0.054424286,-0.97216785,0.0,0.9029161,-0.38551152,-0.19006133,0.0,3.060986,-0.076093435,4.0764346,1.0
9233879186,-0.2906711,-0.9151231,0.2793917,0.0,-0.5766423,-0.06547153,-0.81436896,0.0,0.7635402,-0.39782274,-0.50866795,0.0,3.0988393,-0.0824095,4.081356,1.0
9235879225,-0.12528014,-0.9242199,0.3607249,0.0,-0.92149276,-0.02633226,-0.38750187,0.0,0.36763564,-0.38095167,-0.84836304,0.0,3.089463,-0.066437006,4.098755,1.0
9237879263,-0.009145737,-0.9256543,0.37826002,0.0,-0.9999511,0.007035911,-0.0069592297,0.0,0.0037804097,-0.37830517,-0.92567337,0.0,3.0418243,-0.06161189,4.1257706,1.0
9239879302,0.13489687,-0.9444052,0.29983598,0.0,-0.9498626,-0.03711009,0.31045747,0.0,-0.2820707,-0.3266827,-0.9020611,0.0,2.9429593,-0.048679113,4.16792,1.0
9241879341,0.23965651,-0.94594216,0.21853656,0.0,-0.8003881,-0.06510377,0.59593654,0.0,-0.54949397,-0.31773415,-0.77272344,0.0,2.810016,-0.052434564,4.2211046,1.0
9243879381,0.30847222,-0.94057226,0.1420162,0.0,-0.61766946,-0.08451629,0.7818832,0.0,-0.723415,-0.32890826,-0.6070337,0.0,2.6956148,-0.061477184,4.2847137,1.0
9245879420,0.34849024,-0.93568,0.05529383,0.0,-0.43403488,-0.108805895,0.8943013,0.0,-0.8307636,-0.33565465,-0.44403553,0.0,2.6494384,-0.060079098,4.3263035,1.0
9247879459,0.48367655,-0.8735391,-0.054645956,0.0,-0.046567827,-0.0880301,0.9950284,0.0,-0.8740069,-0.47872698,-0.08325684,0.0,2.6556478,-0.084810376,4.361848,1.0
9249879498,0.51590455,-0.83335847,-0.19838369,0.0,0.28915304,-0.048585534,0.9560491,0.0,-0.80637026,-0.5505934,0.21590269,0.0,2.7148175,-0.09771025,4.364996,1.0
9251879538,0.4933833,-0.8144461,-0.30536953,0.0,0.48836434,-0.031134129,0.8720842,0.0,-0.71977305,-0.57940334,0.38238537,0.0,2.7835307,-0.10460734,4.3460693,1.0
9253879576,0.5106439,-0.793499,-0.3310621,0.0,0.5469407,0.0026940107,0.83716697,0.0,-0.66339934,-0.6085655,0.4353726,0.0,2.83946,-0.10588312,4.3305907,1.0
9255879615,0.49918908,-0.7992169,-0.3347574,0.0,0.5723534,0.014075816,0.8198862,0.0,-0.650555,-0.60087776,0.4644611,0.0,2.894699,-0.10324085,4.3342032,1.0
9257879654,0.45698535,-0.8412215,-0.28898218,0.0,0.52708155,-0.0055959225,0.8497963,0.0,-0.71648407,-0.5406617,0.44083506,0.0,2.9495587,-0.08932638,4.359618,1.0
9259879693,0.2983389,-0.9437467,-0.14260426,0.0,0.24284479,-0.06943655,0.96757686,0.0,-0.92304945,-0.32329646,0.20846844,0.0,2.9822135,-0.056026697,4.360082,1.0
9261879732,0.27681708,-0.95416975,-0.11372116,0.0,0.0954614,-0.090453744,0.991315,0.0,-0.95616925,-0.28526902,0.06604719,0.0,3.0245347,-0.053185225,4.360909,1.0
9263879771,0.24546671,-0.96483433,-0.094026566,0.0,0.071587116,-0.078687906,0.9943257,0.0,-0.96675825,-0.25080496,0.04975438,0.0,3.0511575,-0.044683814,4.3457036,1.0
9265879811,0.21470654,-0.9735669,-0.07790199,0.0,0.101376146,-0.05711651,0.99320734,0.0,-0.97140324,-0.22114563,0.08643305,0.0,3.0507238,-0.037215114,4.306371,1.0
9267879850,0.1722154,-0.9826255,-0.069205135,0.0,0.12783507,-0.047366977,0.9906639,0.0,-0.9767294,-0.17945457,0.117456496,0.0,3.0296402,-0.029094934,4.238357,1.0
9269879888,0.22804594,-0.97154796,-0.06394735,0.0,0.078300804,-0.047165155,0.99581325,0.0,-0.97049665,-0.23209813,0.06531727,0.0,2.9872317,-0.034445524,4.14178,1.0
9271879927,0.37578565,-0.91872823,-0.1213406,0.0,0.17650643,-0.05758214,0.9826137,0.0,-0.909742,-0.3906695,0.14052296,0.0,2.9520261,-0.057264566,4.0790305,1.0
9273879967,0.46471816,-0.8637227,-0.19498742,0.0,0.3431771,-0.027309537,0.9388735,0.0,-0.8162514,-0.50322676,0.28371865,0.0,2.9242458,-0.079435825,4.0473766,1.0
9275880006,0.47805864,-0.8659483,-0.14694765,0.0,0.23334911,-0.036073685,0.9717237,0.0,-0.8467634,-0.49883103,0.18482286,0.0,2.8607209,-0.08264804,4.006212,1.0
9277880044,0.43970984,-0.89793146,-0.01935029,0.0,-0.19163826,-0.11484897,0.9747228,0.0,-0.8774566,-0.424887,-0.22257829,0.0,2.7681572,-0.08016646,3.942805,1.0
9279880084,0.3919192,-0.9197664,0.02071938,0.0,-0.34762263,-0.12719822,0.92896694,0.0,-0.851797,-0.37128264,-0.36958313,0.0,2.6674695,-0.07808483,3.9259143,1.0
9281880123,0.35719156,-0.9329703,0.044504017,0.0,-0.41945657,-0.11765373,0.9001187,0.0,-0.834548,-0.34018227,-0.43336535,0.0,2.5504558,-0.061732173,3.924253,1.0
9283880161,0.35026258,-0.93390906,0.07162565,0.0,-0.44346657,-0.09799397,0.890918,0.0,-0.8250174,-0.3438189,-0.44848108,0.0,2.4509401,-0.05654955,3.9078283,1.0
9285880201,0.30405557,-0.94809085,0.093132645,0.0,-0.48586208,-0.07023668,0.87120855,0.0,-0.8194437,-0.31014535,-0.48199725,0.0,2.3635716,-0.05656576,3.8539863,1.0
9287880241,0.15730536,-0.9848912,0.07241896,0.0,-0.46892062,-0.00995481,0.8831842,0.0,-0.8691194,-0.17288837,-0.46340168,0.0,2.271025,-0.050732613,3.7651548,1.0
9289880279,0.14091611,-0.9882014,0.060001582,0.0,-0.48787317,-0.01657772,0.87275684,0.0,-0.8614651,-0.15225852,-0.48445296,0.0,2.1639311,-0.032456756,3.6488972,1.0
9291880318,0.17447245,-0.98321414,0.053378195,0.0,-0.5286757,-0.04780495,0.8474766,0.0,-0.8306993,-0.17608106,-0.528142,0.0,2.0617342,-0.021824956,3.5545492,1.0
9293880356,0.1515159,-0.9792893,0.13429645,0.0,-0.7939056,-0.039626002,0.6067486,0.0,-0.58886075,-0.19855082,-0.7834673,0.0,1.9629517,-0.037446856,3.4307535,1.0
9295880396,0.12317008,-0.9769625,0.17428018,0.0,-0.91298574,-0.04272306,0.40574858,0.0,-0.38895535,-0.20909145,-0.8972151,0.0,1.8427687,-0.054159164,3.3443167,1.0
9297880434,0.10963398,-0.97577703,0.18931282,0.0,-0.9375138,-0.038237333,0.3458401,0.0,-0.33022404,-0.2153992,-0.9189966,0.0,1.693119,-0.048221827,3.273715,1.0
9299880472,0.12279785,-0.97022945,0.20874728,0.0,-0.94408315,-0.04935038,0.32599312,0.0,-0.3059864,-0.23710603,-0.92203736,0.0,1.5599228,-0.04271841,3.1829665,1.0
9301880511,0.1418196,-0.966838,0.21239462,0.0,-0.9342929,-0.059839606,0.35144833,0.0,-0.32708398,-0.24828105,-0.91179633,0.0,1.4441502,-0.06379861,3.0697308,1.0
