timestamp,fx,fy,cx,cy,pose 00,pose 01,pose 02,pose 03,pose 10,pose 11,pose 12,pose 13,pose 20,pose 21,pose 22,pose 23,pose 30,pose 31,pose 32,pose 33
9042299899,591.2131,592.22864,371.5718,200.20032,0.93058723,-0.09091517,-0.3546031,0.0,-0.18048862,0.7288015,-0.6605108,0.0,0.31848508,0.6786642,0.6618038,0.0,-0.2442708,-0.17339629,-0.49192938,1.0
9042633096,591.2131,592.22864,371.5718,200.20032,0.93424916,-0.08588392,-0.346128,0.0,-0.17515501,0.7349377,-0.65512604,0.0,0.31064665,0.6726762,0.671571,0.0,-0.23417115,-0.16990525,-0.48540723,1.0
9042966292,591.2131,592.22864,371.5718,200.20032,0.9425372,-0.0769463,-0.32512203,0.0,-0.1636602,0.7420405,-0.65007174,0.0,0.291274,0.66592586,0.68680745,0.0,-0.22151291,-0.1662113,-0.4795242,1.0
9043299489,591.2131,592.22864,371.5718,200.20032,0.9539955,-0.06555134,-0.29257065,0.0,-0.14631487,0.7499431,-0.64511997,0.0,0.26169926,0.6582484,0.70585054,0.0,-0.20639956,-0.16234565,-0.47416452,1.0
9043632686,591.2131,592.22864,371.5718,200.20032,0.9661421,-0.052351862,-0.25264707,0.0,-0.12600848,0.7587442,-0.6390862,0.0,0.2251516,0.6492835,0.7264576,0.0,-0.18954659,-0.15822136,-0.46898443,1.0
9043965882,591.2131,592.22864,371.5718,200.20032,0.9763452,-0.041829064,-0.21213657,0.0,-0.104423806,0.76788974,-0.6320144,0.0,0.18933398,0.63921624,0.7453576,0.0,-0.17222893,-0.15401489,-0.46354792,1.0
9044299079,591.2131,592.22864,371.5718,200.20032,0.98431015,-0.033946797,-0.17315575,0.0,-0.083058596,0.77666825,-0.6244117,0.0,0.1556812,0.62899643,0.76166224,0.0,-0.15493536,-0.14994615,-0.4578635,1.0
9044632275,591.2131,592.22864,371.5718,200.20032,0.99017835,-0.029600814,-0.1366475,0.0,-0.061550982,0.7852522,-0.6161112,0.0,0.12553972,0.6184702,0.7757169,0.0,-0.13806629,-0.14618379,-0.45207232,1.0
9044965471,591.2131,592.22864,371.5718,200.20032,0.99466455,-0.024943918,-0.10011205,0.0,-0.041238803,0.7933331,-0.6073916,0.0,0.09457263,0.608279,0.78807074,0.0,-0.121231794,-0.14270389,-0.44618195,1.0
9045298669,591.2131,592.22864,371.5718,200.20032,0.9977576,-0.019420713,-0.06409529,0.0,-0.022828866,0.80110663,-0.598089,0.0,0.06296253,0.59820974,0.7988645,0.0,-0.1045382,-0.13945764,-0.44018334,1.0
9045631865,591.2131,592.22864,371.5718,200.20032,0.9995593,-0.014040887,-0.026252419,0.0,-0.004048355,0.8095311,-0.587067,0.0,0.029494822,0.5869132,0.8091147,0.0,-0.0877887,-0.13604254,-0.4341563,1.0
9045965061,591.2131,592.22864,371.5718,200.20032,0.99987435,-0.009561121,0.012871146,0.0,0.015216479,0.81875795,-0.5739409,0.0,-0.0050513744,0.5740632,0.8187976,0.0,-0.071063995,-0.13254339,-0.42804876,1.0
9046298258,591.2131,592.22864,371.5718,200.20032,0.9985422,-0.005673021,0.053737015,0.0,0.034882843,0.8271597,-0.5608873,0.0,-0.041267276,0.5619427,0.8261484,0.0,-0.05432105,-0.12903678,-0.4217618,1.0
9046631454,591.2131,592.22864,371.5718,200.20032,0.99565953,-0.0029328465,0.09305477,0.0,0.053491812,0.8360778,-0.54600155,0.0,-0.07619929,0.5486083,0.83260334,0.0,-0.03810942,-0.12537038,-0.41555777,1.0
9046964651,591.2131,592.22864,371.5718,200.20032,0.9911386,-0.0010448396,0.13285252,0.0,0.07209263,0.84417367,-0.531205,0.0,-0.11159536,0.5360743,0.83676606,0.0,-0.022203326,-0.12179011,-0.4092028,1.0
9047297848,591.2131,592.22864,371.5718,200.20032,0.9846753,0.00094008446,0.17441541,0.0,0.09040259,0.8524311,-0.51496965,0.0,-0.14916074,0.5228446,0.8392806,0.0,-0.006440103,-0.11816841,-0.4028207,1.0
9047631044,591.2131,592.22864,371.5718,200.20032,0.9762712,0.003102988,0.21654396,0.0,0.107955106,0.8598377,-0.4990291,0.0,-0.18774062,0.51056373,0.83909726,0.0,0.009012282,-0.11480296,-0.3964675,1.0
9047964241,591.2131,592.22864,371.5718,200.20032,0.9654969,0.0062858164,0.26035208,0.0,0.12482323,0.86622787,-0.48381153,0.0,-0.2285648,0.49961555,0.83555317,0.0,0.02428025,-0.1116178,-0.39014217,1.0
9048297437,591.2131,592.22864,371.5718,200.20032,0.9524123,0.009622484,0.30467182,0.0,0.1406504,0.8728715,-0.46724516,0.0,-0.27043432,0.48786145,0.8299776,0.0,0.039400995,-0.10833752,-0.38404265,1.0
9048630634,591.2131,592.22864,371.5718,200.20032,0.9373534,0.011783272,0.34819,0.0,0.15667151,0.87841266,-0.4514976,0.0,-0.31117386,0.4777633,0.8215344,0.0,0.054284155,-0.105241954,-0.37815416,1.0
9048963830,591.2131,592.22864,371.5718,200.20032,0.91937006,0.0136334,0.39316607,0.0,0.17343505,0.8829934,-0.43617457,0.0,-0.3531083,0.46919376,0.80943084,0.0,0.06936449,-0.10233384,-0.372361,1.0
9049297027,591.2131,592.22864,371.5718,200.20032,0.89810896,0.01440841,0.43954486,0.0,0.19114773,0.8873323,-0.41965324,0.0,-0.39606786,0.46091133,0.7941646,0.0,0.084698796,-0.099475324,-0.36662784,1.0
9049630224,591.2131,592.22864,371.5718,200.20032,0.8727894,0.014992714,0.48787352,0.0,0.20936827,0.89140874,-0.4019462,0.0,-0.44091955,0.45295888,0.77487135,0.0,0.10039568,-0.096705854,-0.36087632,1.0
9049963420,591.2131,592.22864,371.5718,200.20032,0.8432517,0.015871376,0.53729147,0.0,0.22753029,0.8950613,-0.38353714,0.0,-0.48699442,0.44566756,0.75114805,0.0,0.11645281,-0.09420532,-0.35513324,1.0
9050296616,591.2131,592.22864,371.5718,200.20032,0.81068057,0.017164052,0.58523846,0.0,0.24541977,0.8975569,-0.36628217,0.0,-0.5315721,0.4405672,0.72341883,0.0,0.13258106,-0.0922634,-0.34951818,1.0
9050629813,591.2131,592.22864,371.5718,200.20032,0.77774215,0.016692698,0.62836295,0.0,0.26295158,0.8993386,-0.34935313,0.0,-0.5709429,0.4369359,0.69506395,0.0,0.14825594,-0.09082532,-0.34448537,1.0
9050963009,591.2131,592.22864,371.5718,200.20032,0.7457826,0.0145487785,0.6660314,0.0,0.27972972,0.90051854,-0.3328948,0.0,-0.60461754,0.4345761,0.6675212,0.0,0.16342354,-0.089876056,-0.34022385,1.0
9051296206,591.2131,592.22864,371.5718,200.20032,0.7158601,0.012221694,0.69813704,0.0,0.29543144,0.90064037,-0.31869733,0.0,-0.63266593,0.43439507,0.6411221,0.0,0.17802918,-0.08955455,-0.33676878,1.0
9051629403,591.2131,592.22864,371.5718,200.20032,0.68955076,0.008851439,0.72418404,0.0,0.3097938,0.9002252,-0.30598083,0.0,-0.6546371,0.43533713,0.61800826,0.0,0.1919148,-0.08965254,-0.33433515,1.0
9051962599,591.2131,592.22864,371.5718,200.20032,0.6656294,0.0061548054,0.74625933,0.0,0.32028595,0.9008367,-0.2931112,0.0,-0.67406225,0.43411875,0.5976513,0.0,0.2053976,-0.08961022,-0.33285737,1.0
9052295795,591.2131,592.22864,371.5718,200.20032,0.6435635,0.005976051,0.76537055,0.0,0.3270319,0.90194976,-0.28202975,0.0,-0.6920121,0.43180397,0.5785074,0.0,0.2186532,-0.08956677,-0.33210698,1.0
9052628992,591.2131,592.22864,371.5718,200.20032,0.6218364,0.0073385835,0.783115,0.0,0.33102584,0.9037754,-0.27132392,0.0,-0.70975155,0.42794922,0.55957013,0.0,0.23211783,-0.089309454,-0.3318438,1.0
9052962189,591.2131,592.22864,371.5718,200.20032,0.5997267,0.009955883,0.8001449,0.0,0.3328374,0.90622014,-0.260746,0.0,-0.7277032,0.42269364,0.5401701,0.0,0.24593425,-0.089069724,-0.33197337,1.0
9053295386,591.2131,592.22864,371.5718,200.20032,0.5773356,0.012265921,0.8164164,0.0,0.33324334,0.9092816,-0.24931803,0.0,-0.74541,0.4160056,0.5208732,0.0,0.2601282,-0.088573694,-0.33258122,1.0
9053628582,591.2131,592.22864,371.5718,200.20032,0.5529454,0.015329331,0.8330785,0.0,0.329683,0.91421247,-0.23564652,0.0,-0.7652221,0.40495148,0.50045544,0.0,0.275037,-0.08736217,-0.33338222,1.0
9053961778,591.2131,592.22864,371.5718,200.20032,0.5283082,0.018025398,0.8488633,0.0,0.3264712,0.91860145,-0.22269365,0.0,-0.78378,0.39478016,0.4794197,0.0,0.29025358,-0.08607602,-0.33457977,1.0
9054294975,591.2131,592.22864,371.5718,200.20032,0.5013192,0.020752281,0.86501575,0.0,0.32177314,0.9235452,-0.20864111,0.0,-0.8032094,0.3829347,0.45631307,0.0,0.30589724,-0.084392965,-0.33594835,1.0
9054628171,591.2131,592.22864,371.5718,200.20032,0.47161362,0.025083244,0.88145113,0.0,0.31303957,0.9297287,-0.19394755,0.0,-0.8243732,0.36739728,0.43062007,0.0,0.32209557,-0.082233846,-0.3375093,1.0
9054961368,591.2131,592.22864,371.5718,200.20032,0.44059852,0.02942121,0.89722455,0.0,0.30362236,0.93567955,-0.1797823,0.0,-0.8448021,0.35162935,0.40332565,0.0,0.33874953,-0.07980448,-0.3395347,1.0
9055294565,591.2131,592.22864,371.5718,200.20032,0.4103372,0.032061785,0.911372,0.0,0.29345137,0.94158566,-0.16524959,0.0,-0.863431,0.33525178,0.37695903,0.0,0.35559684,-0.077359736,-0.34238866,1.0
9055627761,590.77783,591.781,371.56073,200.18356,0.38357386,0.034385383,0.92287195,0.0,0.28273636,0.94695145,-0.15279746,0.0,-0.8791673,0.31953895,0.35350385,0.0,0.37247676,-0.07456303,-0.34613976,1.0
9055960957,590.3425,591.3333,371.54962,200.16672,0.3607714,0.03607917,0.93195844,0.0,0.27279472,0.95147187,-0.14243734,0.0,-0.8918693,0.3056209,0.3334218,0.0,0.3896833,-0.070958555,-0.35066152,1.0
9056294154,590.0522,591.0349,371.5421,200.15549,0.34171483,0.034755647,0.9391626,0.0,0.26463,0.95532537,-0.13164061,0.0,-0.9017791,0.29351476,0.31725183,0.0,0.4066261,-0.06729376,-0.35563216,1.0
9056627351,590.0522,591.0349,371.5421,200.15549,0.3271236,0.033732295,0.94438136,0.0,0.25228384,0.9599749,-0.12167859,0.0,-0.9106846,0.27805656,0.3055206,0.0,0.42320585,-0.063622475,-0.360894,1.0
9056960547,590.0522,591.0349,371.5421,200.15549,0.3162862,0.0332717,0.94807994,0.0,0.24277078,0.9632683,-0.11479524,0.0,-0.9170752,0.26647496,0.2965908,0.0,0.43892497,-0.060819805,-0.36592412,1.0
9057293744,590.0522,591.0349,371.5421,200.15549,0.30514035,0.033798665,0.9517075,0.0,0.23294617,0.96636176,-0.10900763,0.0,-0.923378,0.25495997,0.28700203,0.0,0.45405585,-0.058122814,-0.3699556,1.0
9057626940,590.0522,591.0349,371.5421,200.15549,0.2950765,0.035180748,0.95482606,0.0,0.22306173,0.9691725,-0.10464394,0.0,-0.9290724,0.24386342,0.27813184,0.0,0.46850204,-0.055449843,-0.37294734,1.0
9057960137,590.0522,591.0349,371.5421,200.15549,0.28412038,0.03364855,0.9581982,0.0,0.21432737,0.9718666,-0.09768024,0.0,-0.9345272,0.2331216,0.2689146,0.0,0.4822948,-0.052698433,-0.37457716,1.0
9058293333,590.0522,591.0349,371.5421,200.15549,0.27094886,0.02997458,0.9621289,0.0,0.20804495,0.97406983,-0.08893561,0.0,-0.9398451,0.22426312,0.25768715,0.0,0.49539858,-0.050068676,-0.3748876,1.0
9058626530,590.0522,591.0349,371.5421,200.15549,0.2574048,0.026591778,0.96594024,0.0,0.20310318,0.97580504,-0.080987215,0.0,-0.944721,0.2170316,0.24577627,0.0,0.50772417,-0.047391117,-0.37433898,1.0
9058959727,590.0522,591.0349,371.5421,200.15549,0.24267296,0.025818944,0.9697665,0.0,0.19535443,0.977869,-0.074920446,0.0,-0.950238,0.207629,0.23225933,0.0,0.51941925,-0.044347465,-0.3727075,1.0
9059292923,590.0522,591.0349,371.5421,200.15549,0.22768474,0.027071029,0.973361,0.0,0.18821451,0.9795413,-0.07127005,0.0,-0.95537484,0.19942723,0.217932,0.0,0.53032947,-0.04181844,-0.36995134,1.0
9059626119,590.0522,591.0349,371.5421,200.15549,0.21148029,0.027772814,0.9769902,0.0,0.18089092,0.9812176,-0.067049384,0.0,-0.96050006,0.19090779,0.20248465,0.0,0.54044235,-0.039737344,-0.36600462,1.0
9059959316,590.0522,591.0349,371.5421,200.15549,0.19353625,0.029938996,0.9806386,0.0,0.17187293,0.983045,-0.06393343,0.0,-0.96592426,0.18091859,0.18511,0.0,0.54994065,-0.037678003,-0.3608769,1.0
9060292513,590.0522,591.0349,371.5421,200.15549,0.17714804,0.033015877,0.9836328,0.0,0.16364263,0.9845396,-0.06251824,0.0,-0.97048736,0.17203897,0.16900694,0.0,0.5587605,-0.035984993,-0.35499883,1.0
9060625709,590.0522,591.0349,371.5421,200.15549,0.15993455,0.035362065,0.9864962,0.0,0.15475166,0.98610544,-0.06043774,0.0,-0.97492445,0.1623293,0.15224032,0.0,0.5666114,-0.034328163,-0.34829274,1.0
9060958906,590.0522,591.0349,371.5421,200.15549,0.14564416,0.04116866,0.9884822,0.0,0.14252983,0.9878404,-0.062143236,0.0,-0.9790183,0.14994031,0.13800563,0.0,0.5734843,-0.03255576,-0.34163114,1.0
9061292102,590.0522,591.0349,371.5421,200.15549,0.1368733,0.04835826,0.9894093,0.0,0.13322163,0.98883766,-0.06676063,0.0,-0.9815918,0.14094985,0.12890375,0.0,0.5792452,-0.031042397,-0.33485746,1.0
9061625298,590.0522,591.0349,371.5421,200.15549,0.13091925,0.053948075,0.98992634,0.0,0.12694567,0.9893884,-0.07070783,0.0,-0.98323417,0.13492511,0.12268208,0.0,0.5839369,-0.030111015,-0.32785326,1.0
9061958496,590.0522,591.0349,371.5421,200.15549,0.12722677,0.058078825,0.99017394,0.0,0.12182748,0.9898128,-0.07371202,0.0,-0.9843661,0.13000976,0.11885588,0.0,0.58768237,-0.029049933,-0.32069236,1.0
9062291692,590.0522,591.0349,371.5421,200.15549,0.12543386,0.06118515,0.9902158,0.0,0.11595699,0.9903537,-0.07588294,0.0,-0.9853045,0.12434207,0.117129564,0.0,0.5907817,-0.027350187,-0.31337124,1.0
9062624888,590.0522,591.0349,371.5421,200.15549,0.12361503,0.062258154,0.99037844,0.0,0.11149831,0.9908402,-0.07620534,0.0,-0.9860498,0.11984712,0.115541965,0.0,0.59319603,-0.025772959,-0.30595714,1.0
9062958085,590.0522,591.0349,371.5421,200.15549,0.11761543,0.06350857,0.99102986,0.0,0.102352366,0.99186516,-0.07571098,0.0,-0.9877744,0.11034076,0.11015916,0.0,0.5947651,-0.023250312,-0.29773873,1.0
9063291281,590.0522,591.0349,371.5421,200.15549,0.10552254,0.06546542,0.99226284,0.0,0.08613005,0.99348116,-0.07470679,0.0,-0.9906833,0.09334858,0.09919718,0.0,0.5957433,-0.019718736,-0.28858674,1.0
9063624478,590.0522,591.0349,371.5421,200.15549,0.08612719,0.066912144,0.99403787,0.0,0.06870341,0.99496984,-0.072929025,0.0,-0.9939159,0.07457706,0.08109778,0.0,0.5965023,-0.016064256,-0.2783315,1.0
9063957675,590.0522,591.0349,371.5421,200.15549,0.05922398,0.06779161,0.99594355,0.0,0.052688852,0.99609053,-0.070936024,0.0,-0.99685687,0.056678176,0.05542153,0.0,0.59748745,-0.012791067,-0.26712543,1.0
9064290871,590.0522,591.0349,371.5421,200.15549,0.027824193,0.06633103,0.9974136,0.0,0.04120256,0.99687415,-0.06744605,0.0,-0.99876696,0.04297477,0.0250054,0.0,0.5988286,-0.010119021,-0.25529087,1.0
9064624067,590.0522,591.0349,371.5421,200.15549,-0.0074996054,0.06367117,0.9979466,0.0,0.033216402,0.99743825,-0.063390195,0.0,-0.9994238,0.03267485,-0.009594202,0.0,0.60038936,-0.008104026,-0.24313849,1.0
9064957264,590.0522,591.0349,371.5421,200.15549,-0.043062627,0.060830534,0.9972223,0.0,0.029118478,0.9977995,-0.059609413,0.0,-0.99865127,0.026472807,-0.044737816,0.0,0.6019907,-0.006721109,-0.23093092,1.0
9065290460,590.0522,591.0349,371.5421,200.15549,-0.07822925,0.058061182,0.99524677,0.0,0.022985399,0.9981447,-0.056424707,0.0,-0.996674,0.018464655,-0.07941744,0.0,0.6031995,-0.0051989257,-0.21901534,1.0
9065623657,590.0522,591.0349,371.5421,200.15549,-0.11090869,0.0567559,0.9922122,0.0,0.01323849,0.9983661,-0.055629045,0.0,-0.9937459,0.0069681406,-0.111477435,0.0,0.6039492,-0.0033469796,-0.20766276,1.0
9065956854,590.0522,591.0349,371.5421,200.15549,-0.139721,0.05667165,0.9885718,0.0,0.005181521,0.9983916,-0.056503236,0.0,-0.99018097,-0.0027697086,-0.13978827,0.0,0.6045315,-0.001767993,-0.19701995,1.0
9066290051,590.0522,591.0349,371.5421,200.15549,-0.16350162,0.057658046,0.9848609,0.0,-0.0015465021,0.9982768,-0.058701128,0.0,-0.9865458,-0.011118293,-0.16312927,0.0,0.60509634,-0.0004440546,-0.1871867,1.0
9066623247,590.0522,591.0349,371.5421,200.15549,-0.18301076,0.059149712,0.98133385,0.0,-0.0069397986,0.99808836,-0.061454743,0.0,-0.9830897,-0.018054396,-0.18224862,0.0,0.6057175,0.00054469705,-0.17794861,1.0
9066956443,590.0522,591.0349,371.5421,200.15549,-0.20100003,0.060972527,0.97769606,0.0,-0.010553598,0.9978708,-0.06440127,0.0,-0.979538,-0.023260385,-0.19992658,0.0,0.60650325,0.0011987686,-0.168945,1.0
9067289640,590.0522,591.0349,371.5421,200.15549,-0.218442,0.0626706,0.97383946,0.0,-0.012935042,0.9976643,-0.06710574,0.0,-0.97576785,-0.027252644,-0.2171194,0.0,0.6073381,0.0016575456,-0.15998691,1.0
9067622836,590.0522,591.0349,371.5421,200.15549,-0.23617506,0.06411861,0.96959686,0.0,-0.013515741,0.99750984,-0.06925741,0.0,-0.9716202,-0.029459178,-0.23471859,0.0,0.6081157,0.0018075705,-0.1509001,1.0
9067956033,590.0522,591.0349,371.5421,200.15549,-0.25572538,0.065739304,0.96451545,0.0,-0.013418376,0.99735034,-0.07153568,0.0,-0.9666602,-0.031232923,-0.25416356,0.0,0.6087444,0.0017819405,-0.1416108,1.0
9068289229,590.0522,591.0349,371.5421,200.15549,-0.27744842,0.06764707,0.95835793,0.0,-0.012214854,0.99719006,-0.07392445,0.0,-0.9606649,-0.032215536,-0.2758427,0.0,0.6084445,0.0008559227,-0.13201037,1.0
9068622426,590.0522,591.0349,371.5421,200.15549,-0.29990217,0.07020588,0.9513849,0.0,-0.010482967,0.9969864,-0.0768756,0.0,-0.9539144,-0.03302759,-0.29826242,0.0,0.60876125,0.0005233288,-0.12238492,1.0
9068955622,590.0522,591.0349,371.5421,200.15549,-0.32299194,0.07246636,0.94362575,0.0,-0.008269131,0.99681103,-0.07938105,0.0,-0.94636816,-0.033441544,-0.32136258,0.0,0.6090156,0.000120192766,-0.11279875,1.0
